ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
216449_x_at	0.834	0.0428576	-2.12679421	-3.85	-0.6160	HSP90B1	heat shock protein 90 beta family member 1
235423_at	0.834	0.0429229	2.12607218	-3.85	0.3060	ORC2	origin recognition complex subunit 2
1556060_a_at	0.834	0.0429338	2.12595239	-3.85	0.2750	ZNF451	zinc finger protein 451
210599_at	0.834	0.0429384	2.12590158	-3.85	0.1430	ZNF614	zinc finger protein 614
207973_x_at	0.834	0.0429654	-2.12560354	-3.86	-0.0937	ACRV1	acrosomal vesicle protein 1
239835_at	0.834	0.0429877	2.12535803	-3.86	0.3580	KBTBD8	kelch repeat and BTB domain containing 8
204512_at	0.834	0.0429913	2.12531813	-3.86	0.3710	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1
222311_s_at	0.834	0.0430008	2.12521312	-3.86	0.2780	SCAF4	SR-related CTD associated factor 4
219623_at	0.834	0.0430163	2.12504337	-3.86	0.1600	ACTR5	ARP5 actin-related protein 5 homolog
203113_s_at	0.834	0.0430274	2.12492058	-3.86	0.1720	EEF1D	eukaryotic translation elongation factor 1 delta
1570071_at	0.834	0.0430418	-2.12476253	-3.86	-0.1580	LOC101930243///LOC101929865	uncharacterized LOC101930243///uncharacterized LOC101929865
204891_s_at	0.834	0.0430694	2.12445829	-3.86	0.4360	LCK	LCK proto-oncogene, Src family tyrosine kinase
208740_at	0.834	0.0430831	2.12430771	-3.86	0.3220	SAP18	Sin3A associated protein 18
204127_at	0.834	0.0431067	-2.12404869	-3.86	-0.3950	RFC3	replication factor C subunit 3
213689_x_at	0.834	0.0431594	-2.12346965	-3.86	-0.3710	FAM69A	family with sequence similarity 69 member A
226068_at	0.834	0.0431641	2.12341781	-3.86	0.1560	SYK	spleen associated tyrosine kinase
1566271_x_at	0.834	0.0431939	2.12309014	-3.86	0.1400	RALGAPA1///RALGAPA1P1	Ral GTPase activating protein catalytic alpha subunit 1///Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1
204430_s_at	0.834	0.0432148	-2.12286119	-3.86	-0.4620	SLC2A5	solute carrier family 2 member 5
218165_at	0.834	0.0432302	2.12269214	-3.86	0.2580	MEAF6	MYST/Esa1 associated factor 6
210069_at	0.834	0.0432424	-2.12255878	-3.86	-0.4160	CHKB-CPT1B///CPT1B	CHKB-CPT1B readthrough (NMD candidate)///carnitine palmitoyltransferase 1B
222036_s_at	0.834	0.0432903	-2.12203387	-3.86	-0.1990	MCM4	minichromosome maintenance complex component 4
215147_at	0.834	0.043313	2.12178474	-3.86	0.2400		
230592_at	0.834	0.0433286	2.12161385	-3.86	0.3500	NSL1	NSL1, MIS12 kinetochore complex component
202203_s_at	0.835	0.043429	2.12051622	-3.86	0.9630	AMFR	autocrine motility factor receptor
1565804_at	0.835	0.0434319	-2.12048525	-3.86	-0.2160		
228846_at	0.835	0.0434803	-2.11995667	-3.86	-0.2310	MXD1	MAX dimerization protein 1
232140_at	0.835	0.0435021	2.11971946	-3.86	0.3070	FRG1HP	FSHD region gene 1 family member H, pseudogene
218662_s_at	0.835	0.0435041	-2.11969713	-3.86	-0.5900	NCAPG	non-SMC condensin I complex subunit G
204862_s_at	0.835	0.0435765	2.11890829	-3.86	0.1690	NME3	NME/NM23 nucleoside diphosphate kinase 3
226037_s_at	0.835	0.0435853	2.11881274	-3.86	0.2490	TAF9B	TATA-box binding protein associated factor 9b
219001_s_at	0.835	0.0435876	2.11878786	-3.86	0.2860	DCAF10	DDB1 and CUL4 associated factor 10
232072_at	0.835	0.0436176	2.11846152	-3.86	0.2260	NAAA	N-acylethanolamine acid amidase
221679_s_at	0.835	0.043633	2.11829365	-3.86	0.1780	ABHD6	abhydrolase domain containing 6
226273_at	0.835	0.0436475	2.11813608	-3.86	0.1650	CLCN5	chloride voltage-gated channel 5
218355_at	0.835	0.043655	-2.11805491	-3.86	-0.3670	KIF4A	kinesin family member 4A
1568650_a_at	0.835	0.0437037	2.11752553	-3.86	0.1210	LOC105370943	uncharacterized LOC105370943
1557693_at	0.835	0.0437384	-2.11714851	-3.86	-0.1060	SMC5-AS1	SMC5 antisense RNA 1 (head to head)
207987_s_at	0.835	0.0437668	2.11684063	-3.86	0.1870	GNRH1	gonadotropin releasing hormone 1
47105_at	0.835	0.0437696	2.11680981	-3.86	0.2030	DUS2	dihydrouridine synthase 2
210844_x_at	0.836	0.0438149	2.11631957	-3.86	0.2540	CTNNA1	catenin alpha 1
225510_at	0.836	0.0438722	-2.11569835	-3.86	-0.1790	OAF	out at first homolog
223399_x_at	0.836	0.0439027	-2.11536873	-3.86	-0.1090	SMIM4	small integral membrane protein 4
224175_s_at	0.836	0.0439056	2.11533702	-3.86	0.2660	TRIM6-TRIM34///TRIM34	TRIM6-TRIM34 readthrough///tripartite motif containing 34
201374_x_at	0.836	0.0439108	2.11528068	-3.86	0.2090	PPP2CB	protein phosphatase 2 catalytic subunit beta
214657_s_at	0.836	0.0439306	-2.11506666	-3.87	-0.3600	MIR612///NEAT1	microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)
205702_at	0.836	0.0439483	-2.11487619	-3.87	-0.2520	PHTF1	putative homeodomain transcription factor 1
223361_at	0.837	0.0440805	-2.11344892	-3.87	-0.3050	ABRACL	ABRA C-terminal like
236034_at	0.837	0.0440857	-2.11339269	-3.87	-0.0965	ANGPT2	angiopoietin 2
218603_at	0.837	0.0441579	2.11261573	-3.87	0.2200	HECA	hdc homolog, cell cycle regulator
203362_s_at	0.837	0.0441774	-2.11240602	-3.87	-0.6120	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)
239041_at	0.837	0.0441818	-2.11235838	-3.87	-0.1220	HIST1H2AK	histone cluster 1, H2ak
1559701_s_at	0.837	0.0442151	-2.11200096	-3.87	-0.2660	NDST2	N-deacetylase and N-sulfotransferase 2
211509_s_at	0.837	0.0442249	2.11189569	-3.87	0.1890	RTN4	reticulon 4
218046_s_at	0.837	0.0442355	-2.11178099	-3.87	-0.3610	MRPS16	mitochondrial ribosomal protein S16
1560905_at	0.837	0.0442886	-2.11121087	-3.87	-0.1190		
204787_at	0.837	0.0442931	-2.11116272	-3.87	-0.1370	VSIG4	V-set and immunoglobulin domain containing 4
225958_at	0.837	0.0442981	2.11110901	-3.87	0.4100	PHC1	polyhomeotic homolog 1
228518_at	0.837	0.044311	2.11097121	-3.87	0.4740	LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1	uncharacterized LOC102725426///microRNA 8071-2///microRNA 8071-1///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
1555870_at	0.837	0.0443145	-2.11093392	-3.87	-0.1640	RNF207	ring finger protein 207
235309_at	0.837	0.0443512	2.11054033	-3.87	0.2240	RPS15A	ribosomal protein S15a
214973_x_at	0.837	0.0443765	-2.11026931	-3.87	-0.6290	IGHD	immunoglobulin heavy constant delta
226936_at	0.837	0.0444172	-2.10983261	-3.87	-0.5780	CENPW	centromere protein W
227528_s_at	0.837	0.0444372	2.10961916	-3.87	0.2050	KMT2D	lysine methyltransferase 2D
219049_at	0.837	0.0444376	2.10961442	-3.87	0.3990	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
200931_s_at	0.837	0.0445762	2.10813385	-3.87	0.3000	VCL	vinculin
205530_at	0.837	0.0446325	-2.10753369	-3.87	-0.3820	ETFDH	electron transfer flavoprotein dehydrogenase
244413_at	0.837	0.0446378	2.10747763	-3.87	0.5170	CLECL1	C-type lectin like 1
213820_s_at	0.837	0.0447203	-2.10659898	-3.87	-0.4490	STARD5	StAR related lipid transfer domain containing 5
210701_at	0.837	0.0447725	-2.10604421	-3.87	-0.3160	CFDP1	craniofacial development protein 1
204951_at	0.837	0.0447774	2.10599146	-3.87	0.2800	RHOH	ras homolog family member H
209705_at	0.837	0.0447824	2.10593809	-3.87	0.2400	MTF2	metal response element binding transcription factor 2
221552_at	0.837	0.0447884	2.10587447	-3.87	0.2490	ABHD6	abhydrolase domain containing 6
217896_s_at	0.837	0.0448	2.10575145	-3.87	0.2230	FAM192A	family with sequence similarity 192 member A
200983_x_at	0.837	0.0448037	-2.10571169	-3.87	-0.9540	CD59	CD59 molecule
221807_s_at	0.837	0.0448245	-2.10549089	-3.87	-0.5190	TRABD	TraB domain containing
235146_at	0.837	0.0448808	-2.10489346	-3.87	-0.2760	TMCC3	transmembrane and coiled-coil domain family 3
212859_x_at	0.837	0.0448846	-2.10485415	-3.87	-0.2410	MT1E	metallothionein 1E
226204_at	0.837	0.0448957	2.10473578	-3.87	0.1930	C22orf29///GNB1L	chromosome 22 open reading frame 29///G protein subunit beta 1 like
214430_at	0.837	0.0448961	-2.10473132	-3.87	-0.3020	GLA	galactosidase alpha
209186_at	0.837	0.0449237	-2.10443883	-3.88	-0.5450	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
208914_at	0.837	0.044976	2.10388514	-3.88	0.3040	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
236294_at	0.837	0.0450057	2.10357066	-3.88	0.1890	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
1563217_at	0.837	0.045062	2.10297568	-3.88	0.3280		
212516_at	0.837	0.0450629	2.102966	-3.88	0.1950	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
228924_s_at	0.837	0.0451102	-2.10246623	-3.88	-0.2560	UBE2J1	ubiquitin conjugating enzyme E2 J1
204177_s_at	0.837	0.0451173	2.10239184	-3.88	0.3230	KLHL20	kelch like family member 20
243191_at	0.837	0.0451279	-2.10228037	-3.88	-0.1470		
233315_at	0.837	0.0451281	2.1022778	-3.88	0.1470		
220651_s_at	0.837	0.0451392	-2.10216092	-3.88	-0.2550	MCM10	minichromosome maintenance 10 replication initiation factor
225736_at	0.837	0.0451563	-2.1019805	-3.88	-0.3570	FBXO22	F-box protein 22
201664_at	0.837	0.0451732	-2.1018019	-3.88	-0.3350	SMC4	structural maintenance of chromosomes 4
219366_at	0.837	0.0451754	-2.10177912	-3.88	-0.3610	AVEN	apoptosis and caspase activation inhibitor
228754_at	0.837	0.0451774	2.10175732	-3.88	0.2860	SLC6A6	solute carrier family 6 member 6
213931_at	0.837	0.0452132	-2.10138042	-3.88	-0.2470	ID2B///ID2	inhibitor of DNA binding 2B, HLH protein (pseudogene)///inhibitor of DNA binding 2, HLH protein
209391_at	0.837	0.0452389	-2.10110975	-3.88	-0.1990	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory
202095_s_at	0.837	0.0452443	-2.10105267	-3.88	-0.5490	BIRC5	baculoviral IAP repeat containing 5
1563792_at	0.837	0.0453046	2.10041885	-3.88	0.3240	AMN	amnion associated transmembrane protein
202557_at	0.837	0.0453103	-2.10035877	-3.88	-0.5870	HSPA13	heat shock protein family A (Hsp70) member 13
232322_x_at	0.837	0.0453231	2.10022362	-3.88	0.2560	STARD10	StAR related lipid transfer domain containing 10
240781_x_at	0.837	0.0453232	-2.10022313	-3.88	-0.1160	DCUN1D1	defective in cullin neddylation 1 domain containing 1
224647_at	0.837	0.0453526	2.09991389	-3.88	0.2350	CCNY	cyclin Y
227119_at	0.838	0.0454001	2.09941522	-3.88	0.3120	CNOT6L	CCR4-NOT transcription complex subunit 6 like
211275_s_at	0.838	0.0454627	-2.09875793	-3.88	-0.4250	GYG1	glycogenin 1
217249_x_at	0.838	0.0454833	-2.09854204	-3.88	-0.2780		
209668_x_at	0.838	0.0455155	2.09820508	-3.88	0.1780	CES2	carboxylesterase 2
208103_s_at	0.838	0.0455191	-2.09816723	-3.88	-0.4790	ANP32E	acidic nuclear phosphoprotein 32 family member E
235359_at	0.838	0.0455259	2.09809625	-3.88	0.3200	NRROS	negative regulator of reactive oxygen species
200087_s_at	0.838	0.0455517	-2.09782655	-3.88	-0.3270	TMED2	transmembrane p24 trafficking protein 2
203454_s_at	0.838	0.0456042	-2.09727697	-3.88	-0.4740	ATOX1	antioxidant 1 copper chaperone
242901_at	0.838	0.0456179	2.0971332	-3.88	0.4600		
201462_at	0.838	0.0456366	2.09693819	-3.88	0.3740	SCRN1	secernin 1
205024_s_at	0.838	0.0456396	-2.09690728	-3.88	-0.3760	RAD51	RAD51 recombinase
1561255_at	0.838	0.0456694	-2.09659526	-3.88	-0.1140		
223164_at	0.838	0.0456982	2.09629539	-3.88	0.1930	CCM2	CCM2 scaffolding protein
220803_at	0.838	0.0457735	2.09550992	-3.88	0.1750	STAMBPL1	STAM binding protein like 1
226547_at	0.838	0.0457851	2.09538894	-3.88	0.2240	KAT6A	lysine acetyltransferase 6A
240207_at	0.838	0.0457925	2.09531174	-3.88	0.1380		
1553627_s_at	0.838	0.045798	2.09525425	-3.88	0.2950	EFCAB13	EF-hand calcium binding domain 13
228482_at	0.838	0.0458258	-2.09496484	-3.88	-0.6010	TVP23C-CDRT4///CDRT4///TVP23C	TVP23C-CDRT4 readthrough///CMT1A duplicated region transcript 4///trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
210763_x_at	0.838	0.045861	2.09459923	-3.88	0.2890	NCR3	natural cytotoxicity triggering receptor 3
210749_x_at	0.838	0.0458637	2.09457048	-3.88	0.1690	MIR4640///DDR1	microRNA 4640///discoidin domain receptor tyrosine kinase 1
1558062_at	0.838	0.0459326	-2.09385402	-3.89	-0.1360	FBXO10	F-box protein 10
43427_at	0.838	0.0459332	2.09384874	-3.89	0.3640	ACACB	acetyl-CoA carboxylase beta
236024_at	0.838	0.0459494	2.09368008	-3.89	0.4310	GPM6A	glycoprotein M6A
239019_at	0.838	0.045954	2.09363207	-3.89	0.1830	KLF12	Kruppel like factor 12
217320_at	0.838	0.0459735	-2.09342962	-3.89	-0.2180	LOC100293211	uncharacterized LOC100293211
202860_at	0.838	0.0460345	2.09279679	-3.89	0.1690	DENND4B	DENN domain containing 4B
206956_at	0.838	0.0460425	2.09271445	-3.89	0.2740	PMF1-BGLAP///PMF1///BGLAP	PMF1-BGLAP readthrough///polyamine-modulated factor 1///bone gamma-carboxyglutamate protein
203066_at	0.838	0.0460625	-2.0925066	-3.89	-0.4410	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
1553954_at	0.838	0.0460647	-2.09248422	-3.89	-0.5780	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit
202826_at	0.838	0.0462064	2.0910179	-3.89	0.1780	SPINT1	serine peptidase inhibitor, Kunitz type 1
225267_at	0.838	0.0462304	2.09076949	-3.89	0.2250	KPNA4	karyopherin subunit alpha 4
221036_s_at	0.838	0.0462399	-2.09067184	-3.89	-0.2230	APH1B	aph-1 homolog B, gamma-secretase subunit
211026_s_at	0.838	0.046286	-2.09019538	-3.89	-0.6210	MGLL	monoglyceride lipase
212582_at	0.838	0.0462991	2.09006081	-3.89	0.4670	OSBPL8	oxysterol binding protein like 8
206954_at	0.838	0.0462999	-2.0900527	-3.89	-0.1420	WT1-AS	WT1 antisense RNA
221168_at	0.838	0.0463001	-2.09005067	-3.89	-0.1300	PRDM13	PR/SET domain 13
213174_at	0.838	0.046342	2.08961807	-3.89	0.2660	TTC9	tetratricopeptide repeat domain 9
207819_s_at	0.838	0.0464087	2.08893144	-3.89	0.3860	ABCB4	ATP binding cassette subfamily B member 4
218358_at	0.838	0.0464943	-2.0880511	-3.89	-0.6170	CRELD2	cysteine rich with EGF like domains 2
228081_at	0.838	0.0465625	2.08735085	-3.89	0.3990	CCNG2	cyclin G2
211061_s_at	0.838	0.0465679	-2.08729497	-3.89	-0.3390	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
208757_at	0.838	0.0465863	-2.08710662	-3.89	-0.2220	TMED9	transmembrane p24 trafficking protein 9
1556049_at	0.838	0.0466524	2.08642837	-3.89	0.4990	RTN4	reticulon 4
200791_s_at	0.838	0.04667	2.08624821	-3.89	0.1690	IQGAP1	IQ motif containing GTPase activating protein 1
235749_at	0.838	0.0466927	-2.08601592	-3.89	-0.1300	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2
232665_x_at	0.838	0.0466958	-2.08598375	-3.89	-0.1870	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
214151_s_at	0.838	0.0467031	-2.08590946	-3.89	-0.3550	DYX1C1-CCPG1///CCPG1	DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1
211962_s_at	0.838	0.0467423	2.08550801	-3.89	0.3590	ZFP36L1	ZFP36 ring finger protein like 1
215573_at	0.838	0.0467587	2.08534112	-3.89	0.1470	CAT	catalase
222979_s_at	0.838	0.04677	-2.08522512	-3.89	-0.5100	SURF4	surfeit 4
240054_at	0.838	0.046771	-2.0852153	-3.89	-0.2620		
218910_at	0.838	0.046771	-2.08521482	-3.89	-0.1840	ANO10	anoctamin 10
1552930_at	0.838	0.0468125	-2.08479081	-3.89	-0.2230	MMEL1	membrane metallo-endopeptidase-like 1
208655_at	0.838	0.0468464	2.08444458	-3.89	0.1810	CCNI	cyclin I
217469_at	0.838	0.0468655	-2.08424962	-3.89	-0.3080	IGH	immunoglobulin heavy locus
226234_at	0.838	0.0468703	2.08420029	-3.89	0.1970	GDF11	growth differentiation factor 11
225363_at	0.838	0.0469043	2.08385432	-3.89	0.2220	PTEN	phosphatase and tensin homolog
212012_at	0.838	0.046915	2.08374452	-3.89	0.1340	PXDN	peroxidasin
222052_at	0.838	0.0469676	-2.08320849	-3.9	-0.3810	C19orf54	chromosome 19 open reading frame 54
215291_at	0.838	0.0470029	2.08284919	-3.9	0.1670	MKL1	megakaryoblastic leukemia (translocation) 1
1566885_at	0.838	0.0470104	-2.08277317	-3.9	-0.1290		
201260_s_at	0.838	0.0470496	2.08237476	-3.9	0.3920	SYPL1	synaptophysin like 1
219148_at	0.838	0.047063	-2.08223801	-3.9	-0.4190	PBK	PDZ binding kinase
209435_s_at	0.838	0.0471153	2.0817063	-3.9	0.1480	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
231597_x_at	0.838	0.0471546	-2.08130821	-3.9	-0.2730		
228847_at	0.838	0.0471589	2.08126406	-3.9	0.2800	EXOC3	exocyst complex component 3
234277_at	0.838	0.0471681	-2.08117045	-3.9	-0.1120		
240277_at	0.838	0.0471856	-2.0809932	-3.9	-0.3780		
1553694_a_at	0.838	0.0472529	-2.08031118	-3.9	-0.1890	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
200617_at	0.838	0.0472537	-2.0803033	-3.9	-0.4920	MLEC	malectin
1556735_at	0.838	0.0472633	2.0802061	-3.9	0.3600		
228116_at	0.838	0.047281	-2.08002604	-3.9	-0.2500	LINC01296///DUXAP10///DUXAP8	long intergenic non-protein coding RNA 1296///double homeobox A pseudogene 10///double homeobox A pseudogene 8
244600_at	0.838	0.0472907	2.07992827	-3.9	0.3960	LOC100996583	uncharacterized LOC100996583
1563259_at	0.838	0.0472942	-2.07989301	-3.9	-0.1490		
244005_at	0.838	0.0473122	-2.07971084	-3.9	-0.1300		
1569291_at	0.838	0.0473256	-2.07957492	-3.9	-0.2660	CROCCP2	ciliary rootlet coiled-coil, rootletin pseudogene 2
235152_at	0.838	0.0473284	2.07954672	-3.9	0.3650	LOC101927204	uncharacterized LOC101927204
208800_at	0.838	0.0473321	-2.07950903	-3.9	-0.3830	SRP72	signal recognition particle 72
204552_at	0.838	0.0473387	-2.07944264	-3.9	-0.5290	INPP4A	inositol polyphosphate-4-phosphatase type I A
208013_s_at	0.838	0.0473887	-2.07893726	-3.9	-0.1110	ACRV1	acrosomal vesicle protein 1
1555803_a_at	0.838	0.0473929	-2.07889473	-3.9	-0.2350	C11orf57	chromosome 11 open reading frame 57
211597_s_at	0.838	0.0474335	-2.07848487	-3.9	-0.7240	HOPX	HOP homeobox
211583_x_at	0.838	0.0475048	2.07776587	-3.9	0.3740	NCR3	natural cytotoxicity triggering receptor 3
242739_at	0.838	0.0475378	2.077433	-3.9	0.3210		
229002_at	0.838	0.0475619	-2.07719037	-3.9	-0.8580	FAM69B	family with sequence similarity 69 member B
226425_at	0.838	0.0475819	-2.07698823	-3.9	-0.5590	CLIP4	CAP-Gly domain containing linker protein family member 4
201245_s_at	0.838	0.0475842	-2.07696586	-3.9	-0.1760	LOC101927673///OTUB1	uncharacterized LOC101927673///OTU deubiquitinase, ubiquitin aldehyde binding 1
32069_at	0.838	0.0476253	-2.07655174	-3.9	-0.3170	N4BP1	NEDD4 binding protein 1
207908_at	0.838	0.0476489	-2.0763145	-3.9	-0.1210	KRT2	keratin 2
232141_at	0.838	0.0476495	2.07630831	-3.9	0.3130	U2AF1	U2 small nuclear RNA auxiliary factor 1
223245_at	0.838	0.0476907	2.07589465	-3.9	0.1920	STRBP	spermatid perinuclear RNA binding protein
1559966_a_at	0.838	0.0477182	-2.07561848	-3.9	-0.1360	ZFHX4-AS1	ZFHX4 antisense RNA 1
1556831_at	0.838	0.0477307	-2.07549223	-3.9	-0.1350	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
227673_at	0.838	0.0477391	2.07540824	-3.9	0.1660	ZNRD1	zinc ribbon domain containing 1
205483_s_at	0.838	0.0477777	-2.07502071	-3.9	-0.8310	ISG15	ISG15 ubiquitin-like modifier
221690_s_at	0.838	0.0477844	-2.07495345	-3.9	-0.6530	NLRP2	NLR family pyrin domain containing 2
216021_s_at	0.838	0.0477885	-2.07491315	-3.9	-0.1220	GLRA3	glycine receptor alpha 3
242160_at	0.838	0.0478013	-2.07478442	-3.9	-0.1660		
223307_at	0.838	0.0478339	-2.07445737	-3.9	-0.4590	CDCA3	cell division cycle associated 3
1569830_at	0.838	0.0478707	2.07408921	-3.9	0.3410	PTPRC	protein tyrosine phosphatase, receptor type C
201685_s_at	0.838	0.0478773	2.07402326	-3.9	0.2060	TOX4	TOX high mobility group box family member 4
225005_at	0.838	0.0478826	2.07396951	-3.9	0.1950	PHF13	PHD finger protein 13
224060_s_at	0.838	0.0478942	2.07385375	-3.9	0.3240	DPH5	diphthamide biosynthesis 5
205903_s_at	0.838	0.0478965	-2.07383089	-3.9	-0.6360	KCNN3	potassium calcium-activated channel subfamily N member 3
201236_s_at	0.838	0.0479229	2.0735663	-3.9	0.4160	BTG2	BTG anti-proliferation factor 2
222316_at	0.838	0.047953	-2.07326535	-3.9	-0.3420		
215243_s_at	0.839	0.0480548	-2.07224909	-3.91	-0.1680	GJB3	gap junction protein beta 3
36499_at	0.839	0.0480671	-2.0721255	-3.91	-0.1100	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
238708_at	0.84	0.0481207	2.07159123	-3.91	0.2410	ZNF582-AS1	ZNF582 antisense RNA 1 (head to head)
217729_s_at	0.84	0.0481992	2.07080994	-3.91	0.2950	AES	amino-terminal enhancer of split
213376_at	0.84	0.0482018	2.07078364	-3.91	0.3370	ZBTB1	zinc finger and BTB domain containing 1
234315_at	0.84	0.0482318	-2.07048562	-3.91	-0.1010	BACH1	BTB domain and CNC homolog 1
212485_at	0.84	0.0482396	2.07040759	-3.91	0.2370	GPATCH8	G-patch domain containing 8
241059_at	0.84	0.0482685	2.0701202	-3.91	0.1460		
219288_at	0.84	0.0482856	-2.06995066	-3.91	-0.3200	C3orf14	chromosome 3 open reading frame 14
222680_s_at	0.841	0.0483624	-2.06918804	-3.91	-0.4710	DTL	denticleless E3 ubiquitin protein ligase homolog
201195_s_at	0.841	0.0483792	-2.06902079	-3.91	-0.7600	SLC7A5	solute carrier family 7 member 5
225382_at	0.842	0.0484584	-2.06823602	-3.91	-0.4110	ZNF275	zinc finger protein 275
216366_x_at	0.843	0.0485325	-2.06750253	-3.91	-0.2360		
228450_at	0.843	0.0485409	-2.06741914	-3.91	-0.3870	PLEKHA7	pleckstrin homology domain containing A7
1561596_at	0.843	0.0486042	2.06679319	-3.91	0.1780		
1558508_a_at	0.843	0.0486225	-2.0666123	-3.91	-0.1510	C1orf53	chromosome 1 open reading frame 53
223651_x_at	0.844	0.0486966	-2.06588187	-3.91	-0.1380	CDC23	cell division cycle 23
228286_at	0.844	0.0487097	2.06575247	-3.91	0.3060	GEN1	'GEN1, Holliday junction 5'' flap endonuclease'
1561741_at	0.844	0.0487486	-2.06536842	-3.91	-0.1140	LOC101929224	uncharacterized LOC101929224
218377_s_at	0.844	0.048756	-2.06529586	-3.91	-0.2520	RWDD2B	RWD domain containing 2B
241265_x_at	0.844	0.0488017	-2.06484577	-3.91	-0.1080		
219493_at	0.844	0.0488047	-2.06481617	-3.91	-0.6350	SHCBP1	SHC binding and spindle associated 1
213098_at	0.844	0.0488791	-2.06408431	-3.91	-0.1880	CNOT9	CCR4-NOT transcription complex subunit 9
