			
Gene Symbol	log2(fpkm control)	log2(fpkm case)	p_value
TIFAB	-0.56297045880527	-3.57353556328294	1
AL117348.2	6.03057003381011	5.12383584715054	0.1831
TAS2R20	-1.36227662384114	-0.97171092755508	1
AL138752.2	6.26218319011395	6.41436220506331	0.83355
AL590560.2	2.10507124070816	2.56497073475792	1
CTSO	3.66780131544605	4.46239920466331	0.18665
COA8	5.98290689634102	5.94503642967095	0.94515
TRAPPC2B	4.33542608663634	4.32602673472414	0.98235
DNAAF4	6.39919502458174	6.07342823646593	0.7335
ZNF432	3.60455767668695	2.34314342242831	0.0322
AP000721.1	6.45823926321045	6.91333225343298	0.5721
AC018523.2	7.58589394052333	7.58737999392668	0.9986
ZNF10	2.81336460898993	2.95915623018533	0.6999
ZNF486	0.785190617725267	1.11911044970896	1
SMIM3	2.47516531873929	1.68929021356216	1
HMBS	5.12934484540755	6.20547462414997	0.09335
ZNF225	1.84749588378871	0.356763585105432	1
AP002748.5	5.487052163499	5.38130760182356	0.8155
AL357673.1	0.016425003499786	1.68686353641679	1
DND1	1.23420085554457	2.0861927106749	1
AL139300.1	5.98290689634102	5.94503642967095	0.94515
AP003419.1	7.24350724086339	6.01348235913307	0.28265
POLG2	3.68885174386588	3.94247697132147	0.6549
SMIM10L1	1.95433033518446	1.664464635896	1
TRAV1-2	4.27753104505163	5.6067412780036	0.23185
AL049650.2	6.70121634485929	7.65623177592789	0.20145
OR13A1	-2.60287611324578	-0.078103664499583	1
TRDV3	1.89755797718343	-2.62968838791497	1
AP003108.2	5.94769654376623	7.13864042758277	0.28645
MTRNR2L1	-0.090552522861878	2.27581163231843	1
AC010132.3	4.71849862770922	7.55324529204003	0.00375
CLEC12B	1.84729943538274	2.10101463943111	1
ZNF350	2.9673678406606	2.72339254916068	0.69465
ZNF253	2.36788542334122	2.93117244552945	1
C17orf100	2.35881820542763	0.474295855546755	1
AC026786.1	2.81336460898993	2.95915623018533	0.6999
AC048338.1	5.35015774948499	5.73382341142144	0.5759
AC069503.2	5.11441700197461	4.58282693448765	0.4139
AL513165.2	6.26218319011395	6.41436220506331	0.83355
KHDC1L	-1.00578814656163	-2.79247692538156	1
HP	5.03484957291691	4.13828204109446	0.2897
AL049844.1	3.50430258316317	3.48114391584322	0.96335
DENND11	4.10390043025272	3.94277721612497	0.82855
LSM14A	6.88215391728701	6.43167142756942	0.71085
NHLRC4	4.33133976771849	2.08298864780375	0.03715
AC004080.3	0.18728634617966	-0.737552409476703	1
GATC	7.15451435180477	7.84355051836803	0.6788
ZBED6	6.73357127092638	5.87261209281616	0.31745
MGAM	4.95434057267797	4.96650429832604	0.98485
AL928654.3	5.8203142885233	5.75566207486507	0.91335
AC008770.1	1.28071881361801	1.1521639449748	1
FNTB	5.21861069965257	4.90354447467544	0.64955
AC023055.1	4.19010121359305	4.25973949808707	0.92055
AC034102.2	6.03405280417328	7.06344901280534	0.20465
ZNF878	1.28071881361801	1.1521639449748	1
AL157935.3	6.87844334599239	4.92280677318789	0.01945
RPL36A-HNRNPH2	6.57757535611164	7.46965809579412	0.32475
ZNF625	2.37754025157406	2.2687637384108	1
GALNT4	4.68595135815411	4.78337807405897	0.87385
INAFM1	1.81384479663626	-3.97109369259694	1
CNPY2	7.22188674540051	6.59816121011785	0.3234
MGAM2	0.27531701478609	0.08884716412088	1
AC002996.1	5.99073027246234	6.246696901389	0.68825
AC025165.3	2.83372400514195	3.28195190476737	0.31415
CUX1	4.95061771509622	3.85575055676465	0.19195
TEN1	4.36197183804666	5.31341275353106	0.2703
P2RX5-TAX1BP3	6.44699889429267	5.26106438379039	0.1224
AC025263.2	2.99699245488293	2.86938384681783	0.81865
AC073612.1	4.59264240793371	4.88042105590234	0.7992
MAP1LC3B2	2.35720008486005	0.865317071392063	1
CLEC5A	2.83555830267717	1.81915313526665	0.258
CHURC1	5.21861069965257	4.90354447467544	0.64955
AC009779.4	7.16907315918305	6.47747334144931	0.34395
C17orf49	8.43125939888116	7.77733422968541	0.4434
RTEL1	3.35614381022528	3.69263921225811	0.6437
PPT2-EGFL8	3.11522139381111	2.69071655497846	0.5019
ZNF578	-0.186309502649861	0.994731769382184	1
AC100868.1	-4.74596137448138	-1.4285542338741	1
PDF	5.26075585432958	6.57831079284873	0.04415
AC012651.1	5.56243782364959	5.22648155609155	0.4523
AL139011.2	7.10080949165016	6.91488737170196	0.73735
AL049779.1	6.85577796029619	6.92236437680085	0.93215
AC005726.1	3.19453467212598	3.71575063110047	0.26805
SPESP1	-5.30851586128701	-0.35813587323089	1
AP001781.2	3.70548033484162	3.80937328259191	0.83855
AC068896.3	4.53658759327097	4.9117203396264	0.5209
SPECC1L-ADORA2A	5.29855201551991	4.83376548967738	0.47525
BCL2L2-PABPN1	6.42518736388611	6.2132520062735	0.83125
SYNJ2BP-COX16	3.96982278967291	5.42678805612381	0.03435
AC005520.3	4.18014786115843	3.44507776835455	0.1373
AC011448.1	6.43115658230416	2.53832956613455	0.0004
AC022826.2	5.06058786059564	4.77039564396756	0.528
AL162231.3	5.95055473064377	5.46520068526034	0.214
AL121594.1	6.31793532641616	6.72273923629671	0.53465
RNASE4	2.00099872054872	2.73601165743334	1
AC137834.1	5.3734533334307	5.4149371834017	0.94385
MC1R	7.77647909266857	7.34802876443746	0.47195
AC008575.1	5.59051519405354	4.7478653541979	0.3701
AC007040.2	4.94033591653019	4.56812333470971	0.76345
CEP95	5.29997725063205	5.74462935713862	0.6995
TUBB3	7.77647909266857	7.34802876443746	0.47195
UBE2F-SCLY	6.06710948250056	5.86712797483445	0.70285
AL355916.3	7.73804495736829	6.89693781518231	0.30735
TVP23C-CDRT4	2.67971428972077	2.26985303468585	1
FPGT-TNNI3K	3.37752637009631	2.97156010748815	0.31365
BLOC1S5-TXNDC5	6.82076613469691	6.50462357014243	0.6461
AL110118.2	5.03266070478463	4.75149050097049	0.65905
POC1B-GALNT4	4.68595135815411	4.78337807405897	0.87385
TRAV30	1.96094534309314	1.97036408546648	1
NDUFC2-KCTD14	6.17701482894165	6.80255513803915	0.4331
SMIM6	-1.67519400399619	-0.409569480696685	1
AL132780.3	6.60967075917324	5.89189061055282	0.244
AC007375.2	2.55911732467091	3.32876467228402	0.0781
AL163636.2	2.00099872054872	2.73601165743334	1
ITGB3	2.91273224752077	3.60320497199957	0.11915
BUB1B-PAK6	1.45137730072874	1.08524107828633	1
ZHX1-C8orf76	4.51282103818193	4.28886053863466	0.70615
AC087632.2	3.79955361918722	3.40634618487889	0.23275
INAFM2	3.31750957408548	4.08730158985214	0.33685
ST20-MTHFS	5.58817792815242	5.97229516893084	0.5919
AL136295.3	7.13865066588867	7.16212945458217	0.97595
GH1	7.08032722105564	6.54447456721917	0.4046
TGIF2-RAB5IF	7.94393304430188	7.05820824610356	0.35365
CTXND1	-4.95666109511445	-5.68659531536123	1
THTPA	3.75071368473541	2.06443452582482	0.03465
MRPL46	3.99787045388805	3.14618597669627	0.2712
AL136295.4	8.78457923039102	7.54072475877554	0.05175
AL136295.5	8.66106547980695	9.05441167444981	0.7107
AC068234.1	2.91273224752077	3.60320497199957	0.11915
AC093525.1	7.85832297281393	7.27091199059662	0.5324
SLC22A31	-2.24227350438094	-5.29039738763384	1
AC026464.1	5.26075585432958	6.57831079284873	0.04415
RBM15B	2.80650760519694	2.8587906670294	0.9562
AC107871.1	5.01839382362742	4.99575584666081	0.9732
AC009163.3	4.03012416145513	4.83152766949739	0.2559
SPDYE6	-0.290877026653402	-2.14827614038988	1
AC090527.3	6.5874385040978	6.64804833572535	0.92245
CCDC187	-2.99091085886927	-6.79065574055445	1
PMF1-BGLAP	5.51423274680734	5.77095322872236	0.71
AC093525.2	7.85832297281393	7.27091199059662	0.5324
ARMH2	8.51975417949812	8.17080137282226	0.68875
MRC1	-2.43783818575383	-4.04329383485469	1
AC138811.2	8.18839597898043	9.63998819320844	0.21615
AC026464.3	5.26075585432958	6.57831079284873	0.04415
C16orf95	3.07247457550083	2.98582281476483	0.89955
AC012184.2	4.78205728463629	4.82357105011433	0.93205
AC092718.3	3.70942298699549	4.1878944047908	0.0775
AC009690.1	6.76052702087803	6.83814500331236	0.8776
AC245033.1	5.69750973861131	4.63667101803003	0.11945
AC010542.3	5.60420182471907	4.92324427918635	0.29565
AL049634.2	7.08816280283736	6.52339885957285	0.30785
XKR7	-2.97408105022036	-5.84884569170541	1
AC026464.4	4.83433198833865	4.71447083529578	0.89515
CCPG1	6.39919502458174	6.07342823646593	0.7335
SULT1A3	1.46833828565969	-2.42272152221768	1
TMEM178B	-7.43241530223968	-7.90386987141704	1
AC140504.1	2.37599025376853	-0.816484266696426	1
AC091167.2	4.78165871387417	4.21105893230857	0.47175
EPPK1	-2.63003665036235	-3.52223896228931	1
ZNF865	1.81483749838881	0.832468786967177	1
BOP1	2.98320158149723	4.62032247868161	0.05575
FIGNL2	-3.50758768240638	-3.06682623518873	1
PECAM1	8.14518832312081	5.32518850546715	0.0071
TEN1-CDK3	4.36197183804666	5.31341275353106	0.2703
AC002310.4	2.68435197376698	1.88788395032317	1
AL121753.1	6.84969908364072	6.8011974655172	0.94655
TMEM249	3.06287637289178	2.96292468548266	0.89475
GAN	-0.639572791296684	-3.49177014374969	1
AC010547.4	3.42603658953791	3.32505535127874	0.7816
C15orf65	-0.75925826878466	-0.137382775228268	1
AC009163.5	4.94751187461179	4.36832835079301	0.2589
AL031708.1	4.82764121673657	3.94451178262547	0.0581
GOLGA8S	-2.85135478870234	-2.70347328619587	1
BOLA2-SMG1P6	0.223274256742089	0.678540704825099	1
GOLGA8H	-3.47620602705741	-2.99964225598828	1
ISY1-RAB43	5.81713716134211	5.04421486429336	0.2439
AC138894.1	5.66238497069302	5.27374712011728	0.46585
MIA	7.32503555703934	7.62641723326625	0.6502
AC040162.1	7.47218717868306	6.37174702795461	0.2769
AC026954.2	6.65357599220864	6.57676095492641	0.92945
PCDHGA9	-1.36068632562575	-0.62249639581633	1
LINC00514	-0.544893500148344	-1.83427196616991	1
PCDHGB3	-1.36068632562575	-0.62249639581633	1
CORO7	7.44115975317262	6.82081718186417	0.3036
AC003688.2	10.5277604345604	10.9604870942956	0.6064
AC027796.3	1.52097533275062	1.61964307217855	1
TMEM256-PLSCR3	6.12357308698298	5.5015315001634	0.37295
AC120057.2	10.5277604345604	10.9604870942956	0.6064
AC018512.1	3.37150310520444	3.51274520265622	0.913
PCDHGA4	-1.36068632562575	-0.62249639581633	1
AC005670.2	4.90711179189017	5.07919034799331	0.72255
SPON1	-1.19854662541193	-0.686340847712977	1
AC139530.2	3.85181898857085	1.95179664971262	0.0726
OVCA2	5.09903845921393	4.06073915785768	0.0932
AC104581.2	8.88541573728561	7.49704545838934	0.2547
MRPL12	3.85181898857085	1.95179664971262	0.0726
C19orf84	-0.240660058521367	-3.17317616854228	1
CCNQ	4.91878215791963	4.51193604224786	0.58605
GTF2I	5.00316144580158	4.20608835479459	0.1769
ZNF234	2.61383336150707	0.744979108567061	1
AL662899.4	6.704968767816	5.2532064598858	0.09665
MYZAP	3.53905952545234	4.29798372726552	0.15455
AC119396.1	5.60952450017735	4.92457500339274	0.3924
SRSF8	3.38820331641254	3.50539555325999	0.87675
IKBKE	4.60116758980339	2.49779628314302	0.00345
AC129492.3	6.50223829785393	6.48822898662385	0.98375
LINC02210-CRHR1	3.66592708780776	3.88380651710991	0.6051
AC135178.3	7.41997702674268	4.79104824999271	0.0235
LINC00672	0.549905699113976	1.28657956935536	1
NBPF11	2.10845754763054	1.60920179152259	1
RHEX	2.90952927479528	2.03441646703723	1
AKR1C8P	-1.46001638929978	0.816804474832877	1
AC073508.2	5.5984515595675	2.86809605593782	5E-05
AC055811.2	4.85431986792632	4.06920376997269	0.31025
AC006030.1	5.80683700463433	5.10852027504735	0.36265
NOTCH2NLA	0.861558419572029	0.948384053193968	1
DYNLL2	3.86260016622982	3.86631456137705	0.9949
OTUD7B	-0.035610240259968	-0.212905262609471	1
AL359922.1	3.75287701551661	3.76490873550953	0.9735
AC138696.1	4.06736336711961	2.75052504278604	0.02125
AC113554.1	1.46241883721843	0.160868570261604	1
AC134669.1	8.75859966569916	9.33704872381047	0.5075
RBM8A	6.17944536315756	6.33368312357605	0.8592
AC099850.3	3.54217136162359	3.45436016727961	0.8618
TIMM23	3.90734256924916	4.51429903472805	0.467
RNF115	2.69275524892539	2.67851816986289	1
CFAP298-TCP10L	4.27872821293894	3.57418629875708	0.1427
RPL17	7.38186303391443	7.61995582665821	0.7106
AC074143.1	3.86767905520871	3.17146785985394	0.0419
SEC22B	3.50651308479422	3.75771668321434	0.6595
FSBP	0.836522042376132	1.29586993101542	1
EEF1E1-BLOC1S5	6.82076613469691	6.50462357014243	0.6461
TXNIP	10.0960035129533	10.1598082805472	0.9677
SRGAP2	3.74471007653279	3.70668525684805	0.93725
BAHCC1	0.062259894470126	-1.09426094212267	1
AC004805.1	2.08564559875317	1.62865696194713	1
AC015813.2	6.97102616017471	6.87828393285305	0.9029
RASSF5	7.41133302346273	6.98355229698041	0.5817
STRADA	6.22350171063341	5.78734103938943	0.47785
AC005697.1	2.51227240465782	2.44352178456533	1
AC098850.3	2.910941760791	3.18661940394435	0.55165
NBPF15	2.75708513594355	3.43752072329419	0.34475
NCOA4	8.50912970422394	9.23663611539326	0.39185
MRPS21	4.62018756157274	3.16938148394135	0.3039
MYO15B	6.37524452281044	6.32762808888422	0.93245
AC015688.4	8.26973449389863	8.12369723160878	0.85055
AC011195.3	-1.67450305587608	-5.72825880622357	1
AC092073.1	7.11681178647236	6.99151050854556	0.83495
FXYD1	1.77769113233179	1.24027158218069	1
AARSD1	3.92399533873386	3.55826763405574	0.3432
AC090227.2	4.82459476008038	4.56853683808992	0.63675
AC006538.2	5.48858891562215	3.59043435193122	0.07665
AC067968.1	2.37721816688946	2.66083052377568	1
ZNF850	0.048584957573049	1.20556142229529	1
AC005943.1	6.09676363876744	7.17722018811454	0.1732
PTGES3L	3.92399533873386	3.55826763405574	0.3432
AC010327.2	-0.591314221828557	-2.50973384302124	1
AD000671.2	6.62671947124854	5.9355469669278	0.30835
AC090360.1	2.13078264011854	2.47594609123515	1
AC007998.2	3.99069170333989	3.71350886816061	0.6248
AC011499.1	5.65395998722027	1.77585965698361	5E-05
AC005837.2	5.7019454386703	6.43861888510997	0.28435
AC245748.1	0.51819267857417	0.042027908824089	1
AC008770.2	4.76412318515293	4.37551214070374	0.6293
LCN6	1.47019323238883	3.42560700425453	0.0007
C17orf113	-4.03665609437721	-3.55099251530843	1
AC012254.2	4.51031002820663	4.64901181494859	0.79215
AC099811.2	9.06215949751692	7.88294867271663	0.3405
ATF7-NPFF	4.10890912416903	4.47649834282713	0.5259
AC011511.4	4.97982872193301	4.11230813344692	0.4548
AC104532.1	4.08678376614207	3.90615944488064	0.86175
AC005702.1	3.87072966293619	4.44556118644	0.43665
AC012309.1	3.29157114417491	3.04674074252165	0.6129
UPK3BL1	5.57552714554097	5.09337002399693	0.37995
AC011498.4	5.43360380071026	4.84772637587174	0.3574
AC087289.3	5.55084219246052	5.42452912194124	0.8109
AC008481.3	3.02314887641252	1.25107674206973	0.08505
ZNF285	0.51819267857417	0.042027908824089	1
S1PR2	5.57552109485613	4.95905604844073	0.20775
AC093227.2	2.15889925840853	2.9594752812336	0.0465
AC093155.3	1.68073842516704	2.62824633786462	1
AC004223.3	5.95642146311631	5.71029950763262	0.65035
AC105052.3	5.57552714554097	5.09337002399693	0.37995
FDX2	4.97982872193301	4.11230813344692	0.4548
ZNF224	3.88932751337557	3.40883411814072	0.6084
AC091551.1	5.44871267508442	4.13004126304495	0.02915
AC024592.3	5.41540376207033	5.95709275255023	0.5939
AC011479.2	5.59686956384949	4.72576841805743	0.43
LIN37	5.27184396115338	4.29618572929127	0.2938
NDUFA7	4.56457937573543	5.11081422388594	0.8101
AC243967.1	4.01765471750833	2.71767751965128	0.03235
AC008878.1	2.81719754851226	3.08296140658319	1
ERFL	-1.0826186586596	-2.00310224194975	1
NBPF12	2.07941566081147	2.79408517834693	0.33365
AC008982.1	8.45655155284712	7.33463084162511	0.12125
AC003005.1	4.50399106216937	2.71057172703346	0.0033
AC003002.1	4.33542608663634	4.32602673472414	0.98235
AC004076.1	1.85437073903059	1.85567880687104	1
AC007192.1	9.56244469267922	8.86950439491753	0.3927
SMIM17	-3.59207691917185	-4.14352831583184	1
AC002985.1	6.89726463166436	6.32060381458081	0.2977
AC090004.1	5.41852730210161	5.60971950887704	0.73765
FAM156A	-1.13446753905791	-5.82953546739064	1
L34079.1	4.58198989306936	3.91192162785575	0.21135
AC008763.2	9.34505256946878	7.2687057342641	0.00515
AC011530.1	5.13249870142678	3.33809633016609	5E-05
AC008403.1	5.78740634364307	6.20270372456057	0.6435
LINC01862	-2.08370375149172	-3.52065021956714	1
AC018755.2	6.31227126810781	6.04822528517162	0.70305
AC003002.2	4.33542608663634	4.32602673472414	0.98235
AC008878.2	6.80049873611228	6.84017365868484	0.9451
AC006486.1	6.22339358761851	6.02357473282204	0.80635
AC010522.1	4.80288078941674	4.62796279905656	0.7068
AC008764.4	6.30821523522222	5.96644431091031	0.38685
AC008537.1	7.32503555703934	7.62641723326625	0.6502
AC008878.3	5.60952450017735	4.92457500339274	0.3924
AC008758.5	3.82449293092966	2.55955788932732	0.00935
MIA-RAB4B	7.32503555703934	7.62641723326625	0.6502
AC003006.1	4.15245116100524	3.78058307227862	0.5498
MTRNR2L12	7.24916087001307	7.74160855233311	0.4517
AC010319.2	-2.11339834967465	-1.30247524917606	1
CALR3	6.30821523522222	5.96644431091031	0.38685
AC010646.1	-1.40574957453025	-1.29484129521061	1
AC011452.2	5.52444611985521	4.55719562452855	0.0652
FBXO17	3.69676171023737	2.4654233933813	0.01025
TMSB15B	-2.92315089006694	-3.50587894964008	1
AC010615.4	3.01722176387317	3.31454427342244	0.4843
AC010422.3	8.53422505459461	8.41628663657262	0.86125
AC010463.1	7.54525023963936	6.82460239697695	0.42765
MAGIX	-1.44228897638281	-1.83898690421755	1
IKBKG	4.44888773959159	4.96511010003719	0.5441
ZNF587B	4.80288078941674	4.62796279905656	0.7068
AC008750.8	5.09104391457976	6.12032912848201	0.31355
SPIB	5.29481554551627	5.29977216213346	0.9943
AC010619.2	10.318429829943	11.2246830539836	0.3987
AC010326.2	3.6725384900866	4.19229676029796	0.31045
AC003002.3	4.33542608663634	4.32602673472414	0.98235
AC011455.2	3.69676171023737	2.4654233933813	0.01025
TMEM185A	3.22161109348575	3.08068665337984	0.802
AC010422.5	8.53422505459461	8.41628663657262	0.86125
AC010422.6	3.82449293092966	2.55955788932732	0.00935
AC008763.3	7.27489526411144	6.03475495214307	0.15135
NBPF9	2.01582223915394	1.68824303443439	1
CCDC194	-2.43367775968021	-0.110721166294463	1
SLC25A53	1.37819530543558	2.45118209276023	1
AC008758.6	3.82449293092966	2.55955788932732	0.00935
EGLN2	7.32503555703934	7.62641723326625	0.6502
ARHGAP19-SLIT1	3.18288136079906	3.49490197393934	0.5511
COMMD3-BMI1	6.56889703671659	6.45937587707025	0.86065
FMC1-LUC7L2	5.37609586203262	5.30040198408573	0.90845
ZNF559-ZNF177	4.39670752138398	4.31474002334349	0.8391
AL365273.2	5.69971263861007	6.57317605739103	0.27635
TSNAX-DISC1	4.77184861294192	5.00471710620677	0.7806
MICOS10-NBL1	4.6933810165825	4.58749701189608	0.90415
AL591806.4	6.82803490472964	6.55242318445952	0.7384
NCBP2AS2	1.59015166830615	2.99444576638696	0.1476
BIVM-ERCC5	5.2915041041173	4.58844480764187	0.20615
AC093668.1	5.57552714554097	5.09337002399693	0.37995
H4C15	-3.65140315646521	-5.1411487949338	1
AL121758.1	5.48242560700185	4.88738391869489	0.3267
BORCS7-ASMT	4.38490632540709	4.7035880142654	0.8302
PPIAL4H	-1.70797218228666	-2.53330084488106	1
HEATR9	1.20841737265816	-1.21109049066999	1
IGHV3-30	5.38121414363355	3.16624785889254	0.3228
URGCP-MRPS24	4.68288225268746	4.63894266890881	0.9389
NBPF14	0.571735050479089	0.954896080437507	1
TAF15	7.89716175297871	6.1455368467085	0.09635
HSPE1-MOB4	5.17664191765689	6.08861441595073	0.2772
RPS10-NUDT3	8.15572393834713	9.39199320934095	0.19255
H4C14	-0.766318053840058	-2.08218179541153	1
RASL10B	-3.41516677054595	-2.3785468254422	1
TLCD4-RWDD3	3.57756176134949	4.97711961514475	0.041
SRXN1	5.48242560700185	4.88738391869489	0.3267
NBPF19	3.38200315589451	4.04633389531116	0.35415
NBPF10	0.861558419572029	0.948384053193968	1
MMP28	0.767417507292799	1.76361128573309	1
CCL5	9.21590666882054	9.16436644315757	0.9554
LIX1L	3.51756546311088	3.37253426857815	0.91635
MILR1	3.70941195818655	5.26521183247137	0.1139
AC233992.2	3.06287637289178	2.96292468548266	0.89475
MROH7-TTC4	1.94522188423077	2.98621977687308	0.0594
AC114490.2	5.48192533410275	4.98646099635651	0.58165
AL589666.1	7.07202002533601	6.77093473410557	0.7012
AL603832.3	5.13342378666011	5.59141612739383	0.4605
AC093423.3	4.83264701348354	4.74452172425393	0.87725
ANKRD34A	-0.366775269076336	-1.26457833829188	1
GTF2H5	1.65575938963804	1.81605078413431	1
Z84492.2	5.06822796085239	4.15725395307143	0.30015
AL024498.2	5.75423279754792	5.45063721727404	0.6618
AC096887.1	3.83136045308796	3.60843078122506	0.6635
NUDT3	8.15572393834713	9.39199320934095	0.19255
KMT2B	5.36717533792859	3.32311062005181	0.0519
POM121C	4.19239934801721	4.46075566722733	0.72715
CD24	5.49176332584535	6.14201717332483	0.44865
AC022384.1	5.30322913146599	5.3319022338047	0.9718
FAM47E-STBD1	1.58333614795756	1.93354620119868	1
AL353588.1	-1.28403987615772	-4.0322989849683	1
CFAP206	3.14807831795855	1.89229387146097	0.0186
MUSTN1	5.18058948362297	4.98129098862313	0.6315
ZNF595	1.99461954711769	0.866053380653178	1
AC026464.6	5.26075585432958	6.57831079284873	0.04415
DOC2B	-0.984473885278828	-2.67475175907962	1
AC005020.2	6.25153543075982	5.69951831867539	0.39155
AC069257.4	6.50951058495627	5.95989068382398	0.45905
AC104109.3	9.15779912790785	9.40420063842701	0.78035
AC073610.2	8.04813807835673	7.09064175191785	0.32455
DCP1A	2.7116865190678	2.33231838919242	1
AL355987.3	6.0607931887491	5.50902437018142	0.41515
AL109827.1	8.07057180009909	7.8460795536796	0.72885
ATP6V1FNB	-2.84063948786851	-4.09566126757058	1
AC022400.7	5.52354313817289	5.30057037825054	0.8099
AC005832.4	6.10009460959239	5.24684508620195	0.1887
